0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 
0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 
0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 
0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 
0.50 0.50 0.50 0.48 0.50 0.28 0.50 0.11 0.50 0.14 0.50 0.25 0.50 0.34 0.50 0.41 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 
0.50 0.50 0.50 0.48 0.50 0.31 0.50 0.19 0.50 0.19 0.50 0.16 0.50 0.14 0.50 0.14 0.50 0.27 0.50 0.42 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 
0.50 0.50 0.50 0.53 0.42 0.70 0.11 0.69 0.11 0.67 0.17 0.47 0.30 0.36 0.44 0.25 0.44 0.16 0.50 0.16 0.50 0.39 0.50 0.50 0.50 0.50 0.50 0.50 
0.50 0.50 0.50 0.53 0.44 0.75 0.19 0.84 0.19 0.84 0.17 0.86 0.14 0.83 0.14 0.67 0.17 0.41 0.36 0.23 0.47 0.30 0.50 0.50 0.50 0.50 0.50 0.50 
0.50 0.50 0.50 0.50 0.61 0.58 0.72 0.64 0.72 0.66 0.59 0.73 0.42 0.78 0.27 0.84 0.20 0.83 0.14 0.55 0.23 0.31 0.50 0.50 0.50 0.50 0.50 0.50 
0.50 0.50 0.50 0.50 0.62 0.50 0.83 0.50 0.83 0.50 0.86 0.50 0.86 0.55 0.77 0.66 0.58 0.78 0.28 0.67 0.23 0.44 0.48 0.50 0.50 0.50 0.50 0.50 
0.50 0.50 0.50 0.50 0.53 0.50 0.62 0.50 0.62 0.50 0.69 0.50 0.75 0.50 0.81 0.50 0.84 0.53 0.73 0.55 0.38 0.44 0.39 0.50 0.50 0.50 0.50 0.50 
0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.52 0.50 0.59 0.50 0.72 0.45 0.78 0.38 0.47 0.45 0.48 0.50 0.50 0.50 0.50 0.50 
0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.52 0.45 0.58 0.44 0.47 0.58 0.47 0.50 0.50 0.50 0.50 0.50 
0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.48 0.50 0.44 0.44 0.52 0.47 0.61 0.52 0.50 0.50 0.50 0.50 0.50 
0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.45 0.48 0.34 0.41 0.55 0.53 0.58 0.56 0.50 0.50 0.50 0.50 0.50 
0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.42 0.45 0.38 0.38 0.58 0.53 0.52 0.52 0.50 0.50 0.50 0.50 0.50 
0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.48 0.50 0.36 0.41 0.50 0.45 0.66 0.61 0.50 0.50 0.50 0.50 0.50 0.50 0.50 
0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.44 0.47 0.31 0.34 0.59 0.55 0.62 0.66 0.50 0.50 0.50 0.50 0.50 0.50 0.50 
0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.39 0.42 0.44 0.33 0.64 0.58 0.52 0.56 0.50 0.50 0.50 0.50 0.50 0.50 0.50 
0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.48 0.48 0.39 0.36 0.55 0.47 0.67 0.67 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 
0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.44 0.44 0.34 0.28 0.56 0.56 0.58 0.64 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 
0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.41 0.44 0.44 0.41 0.56 0.61 0.50 0.55 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 
0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.48 0.48 0.41 0.41 0.56 0.52 0.66 0.64 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 
0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.45 0.56 0.30 0.64 0.55 0.61 0.61 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 0.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.95 0.00 3.91 0.00 0.11 0.00 0.05 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.52 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.03 0.00 0.08 0.00 0.20 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.52 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.12 0.00 0.33 0.00 0.11 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.52 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.08 0.00 0.20 0.00 0.02 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3.52
