85 79 74 0 81 80 137 144 133 71 131 0 154 95 146 90 165 151 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
162 145 108 152 80 144 84 73 100 138 147 175 75 96 162 144 163 133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
139 94 74 140 68 168 162 100 164 76 172 141 95 156 90 169 78 150 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
153 152 132 109 100 74 166 80 90 165 88 74 157 71 97 146 134 175 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
136 154 129 156 142 96 148 76 76 65 78 145 135 87 151 132 130 67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
167 161 146 65 158 143 70 165 66 157 147 135 100 86 76 72 88 145 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
132 146 91 88 140 79 130 76 82 82 149 162 75 142 76 95 155 151 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
140 70 158 0 160 150 87 151 81 164 78 136 131 74 135 136 132 68 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 85 79 74 0 81 80 137 144 133 71 131 0 154 95 146 90 165 151 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 162 145 108 152 80 144 84 73 100 138 147 175 75 96 162 144 163 133 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 139 94 74 140 68 168 162 100 164 76 172 141 95 156 90 169 78 150 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 153 152 132 109 100 74 166 80 90 165 88 74 157 71 97 146 134 175 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 136 154 129 156 142 96 148 76 76 65 78 145 135 87 151 132 130 67 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 167 161 146 65 158 143 70 165 66 157 147 135 100 86 76 72 88 145 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 132 146 91 88 140 79 130 76 82 82 149 162 75 142 76 95 155 151 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 140 70 158 0 160 150 87 151 81 164 78 136 131 74 135 136 132 68 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 85 79 74 0 81 80 137 144 133 71 131 0 154 95 146 90 165 151 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 162 145 108 152 80 144 84 73 100 138 147 175 75 96 162 144 163 133 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 139 94 74 140 68 168 162 100 164 76 172 141 95 156 90 169 78 150 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 153 152 132 109 100 74 166 80 90 165 88 74 157 71 97 146 134 175 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 136 154 129 156 142 96 148 76 76 65 78 145 135 87 151 132 130 67 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 167 161 146 65 158 143 70 165 66 157 147 135 100 86 76 72 88 145 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 132 146 91 88 140 79 130 76 82 82 149 162 75 142 76 95 155 151 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 140 70 158 0 160 150 87 151 81 164 78 136 131 74 135 136 132 68 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 85 79 74 0 81 80 137 144 133 71 131 0 154 95 146 90 165 151 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 162 145 108 152 80 144 84 73 100 138 147 175 75 96 162 144 163 133 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 139 94 74 140 68 168 162 100 164 76 172 141 95 156 90 169 78 150 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 153 152 132 109 100 74 166 80 90 165 88 74 157 71 97 146 134 175 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 136 154 129 156 142 96 148 76 76 65 78 145 135 87 151 132 130 67 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 167 161 146 65 158 143 70 165 66 157 147 135 100 86 76 72 88 145 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 132 146 91 88 140 79 130 76 82 82 149 162 75 142 76 95 155 151 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 140 70 158 0 160 150 87 151 81 164 78 136 131 74 135 136 132 68 

82 83 78 77 71 78 132 93 130 74 146 73 156 136 148 66 166 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
135 174 93 141 146 0 81 143 74 78 160 148 147 94 159 84 149 136 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
134 92 143 105 66 109 167 132 163 133 162 130 101 78 93 81 75 73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
139 132 91 162 67 156 135 152 97 156 148 170 133 146 91 145 159 159 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
86 86 92 134 148 153 145 76 93 109 83 91 152 144 153 74 71 93 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
158 69 150 130 168 130 132 138 66 72 134 137 83 85 76 88 85 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
105 145 78 157 151 148 97 164 69 150 153 149 85 151 144 147 151 140 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
150 129 153 133 163 136 92 94 93 85 78 88 144 101 141 110 71 101 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 82 83 78 77 71 78 132 93 130 74 146 73 156 136 148 66 166 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 135 174 93 141 146 0 81 143 74 78 160 148 147 94 159 84 149 136 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 134 92 143 105 66 109 167 132 163 133 162 130 101 78 93 81 75 73 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 139 132 91 162 67 156 135 152 97 156 148 170 133 146 91 145 159 159 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 86 86 92 134 148 153 145 76 93 109 83 91 152 144 153 74 71 93 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 158 69 150 130 168 130 132 138 66 72 134 137 83 85 76 88 85 89 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 105 145 78 157 151 148 97 164 69 150 153 149 85 151 144 147 151 140 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 150 129 153 133 163 136 92 94 93 85 78 88 144 101 141 110 71 101 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 82 83 78 77 71 78 132 93 130 74 146 73 156 136 148 66 166 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 135 174 93 141 146 0 81 143 74 78 160 148 147 94 159 84 149 136 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 134 92 143 105 66 109 167 132 163 133 162 130 101 78 93 81 75 73 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 139 132 91 162 67 156 135 152 97 156 148 170 133 146 91 145 159 159 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 86 86 92 134 148 153 145 76 93 109 83 91 152 144 153 74 71 93 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 158 69 150 130 168 130 132 138 66 72 134 137 83 85 76 88 85 89 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 105 145 78 157 151 148 97 164 69 150 153 149 85 151 144 147 151 140 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 150 129 153 133 163 136 92 94 93 85 78 88 144 101 141 110 71 101 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 82 83 78 77 71 78 132 93 130 74 146 73 156 136 148 66 166 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 135 174 93 141 146 0 81 143 74 78 160 148 147 94 159 84 149 136 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 134 92 143 105 66 109 167 132 163 133 162 130 101 78 93 81 75 73 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 139 132 91 162 67 156 135 152 97 156 148 170 133 146 91 145 159 159 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 86 86 92 134 148 153 145 76 93 109 83 91 152 144 153 74 71 93 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 158 69 150 130 168 130 132 138 66 72 134 137 83 85 76 88 85 89 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 105 145 78 157 151 148 97 164 69 150 153 149 85 151 144 147 151 140 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 129 153 133 163 136 92 94 93 85 78 88 144 101 141 110 71 101 
